name,E125_1,E125_2,E145_1,E145_2,P0_1,P0_2,P07_1,P07_2,P21_1,P21_2,Adult_1,Adult_2
ENSMUSG00000043872,745.8887114,510.5797658,484.2156943,562.2256321,140.6929856,188.6335646,150.4084992,129.1742141,190.4781194,198.6023654,66.81506747,191.8631383
ENSMUSG00000043881,817.4017528,733.6077405,635.2554522,569.7676833,347.7126643,294.9270812,412.5730342,301.1032737,279.3679085,409.6954456,225.5008527,258.6918719
ENSMUSG00000043885,845.8531779,917.3603485,892.1711187,954.4122925,964.0819344,1143.778122,647.848899,663.1549441,603.7579179,619.5394544,517.8167729,601.4586022
ENSMUSG00000043895,1261.090192,1048.512019,1120.211537,990.0656253,487.0657167,357.0563901,409.2119505,394.8000628,243.5811103,163.628364,139.8940475,135.8132327
ENSMUSG00000043909,4205.428209,4892.588525,2968.227398,2659.601496,996.9102977,1384.061353,1101.59521,1209.87116,279.3679085,375.9705157,576.279957,71.14026477
ENSMUSG00000043923,46.9064035,84.86284569,132.5299836,145.3558951,127.9636202,160.1888207,147.0474155,205.5871295,344.0150278,402.2010168,655.6228496,616.5489614
ENSMUSG00000043940,2423.753833,2750.678354,2457.357629,2320.209194,2141.883214,1553.232724,1689.784871,2306.032625,488.3166334,282.2901546,154.5098435,34.49224959
ENSMUSG00000043962,11099.90057,11222.23466,8149.483406,8231.120382,4748.723246,4635.744705,4685.350792,5432.594412,1821.663469,1416.447059,1674.552629,1981.148586
ENSMUSG00000043964,452.1469714,371.0119452,416.8401161,495.7184537,615.6993035,601.8308966,426.8576403,431.1871653,548.3461014,610.795954,760.0213925,635.9508518
ENSMUSG00000043987,1137.288045,1369.72841,1163.154214,1485.784079,767.1117546,878.7928763,718.4316584,1061.593717,546.0372757,372.2233012,87.69477606,198.3304351
ENSMUSG00000043991,435.2299079,380.129441,518.2736789,612.2774262,623.7389027,652.7320172,741.9592449,748.6646352,881.9714136,1134.156904,697.3822667,769.6083189
ENSMUSG00000043998,1047.320026,847.2257653,1035.806967,1040.80306,986.8607987,945.4134607,1057.90112,1014.290484,1519.207304,1398.960058,3150.748026,3328.502085
ENSMUSG00000044018,1804.743099,1782.821105,1654.033427,1712.731255,1189.190711,1569.700734,1214.191516,1080.696946,2547.789149,2109.681731,2438.749963,2957.710402
ENSMUSG00000044026,259.9076128,218.8198996,300.5987338,336.6497382,1327.20383,1384.809899,2214.113941,1989.464832,5341.468234,5264.836291,7003.054259,7745.665798
ENSMUSG00000044030,1530.225294,1453.188564,1331.222964,1422.019465,1019.689162,1084.642996,846.9931131,912.4065967,638.3903033,572.0747381,233.8527362,489.358791
ENSMUSG00000044033,216.0770391,114.3193706,229.5212007,309.2240977,115.2342548,202.8559365,212.5885492,410.2645814,245.889936,267.3012969,56.37521318,0
ENSMUSG00000044037,129.9538064,136.7624373,327.2528087,235.1748681,559.4221093,762.7682632,583.9883071,698.6323691,607.2211565,425.9333749,897.8274692,338.4551991
ENSMUSG00000044041,6.92061691,10.52018748,1.48078194,0,14.06929856,9.731096586,1378.884622,1239.89052,21.93384405,14.98885777,2.087970859,0
ENSMUSG00000044042,381.4028875,269.3167996,504.2062505,508.7456329,871.6265439,735.8206111,943.6242718,914.2259518,641.8535418,418.438946,162.861727,319.0533087
ENSMUSG00000044066,1670.175548,1770.19688,1342.328828,1396.650747,911.8245398,1050.958431,801.618482,740.4775371,524.1034316,388.4612305,482.3212683,526.0068062
ENSMUSG00000044080,106.8850834,89.07092069,222.117291,188.5512791,1833.028612,2366.153562,2102.357906,2035.858388,8850.883282,7906.622472,29956.11791,26819.87982
ENSMUSG00000044098,958.8899207,967.8572484,793.6991197,762.4328084,564.7818421,494.7888341,482.3155227,498.5033051,584.1328996,523.3609504,473.9693849,310.4302463
ENSMUSG00000044134,931.2074531,989.5989692,446.4557549,626.6758875,1202.590043,965.6241997,1024.290283,688.6259159,1526.133781,1518.87092,3044.261512,2748.601139
ENSMUSG00000044147,1278.007256,1106.022377,1273.472468,1217.012801,2008.559861,2100.419771,1918.338569,2087.710009,3411.289957,3043.987198,6142.810266,5096.229877
ENSMUSG00000044148,1028.09609,902.632086,898.0942465,828.9399868,701.455028,865.3190503,718.4316584,722.2839858,901.5964319,853.1158213,889.4755857,855.8389429
ENSMUSG00000044149,309.8898461,265.8100704,266.5407492,294.8256363,185.5807476,187.1364728,152.9293121,186.4839006,273.5958443,64.95171699,200.4452024,146.5920607
ENSMUSG00000044150,256.0628257,318.4110078,292.4544331,305.7958926,146.0527183,142.2237193,254.6020965,276.5419795,251.6620002,121.1599336,121.1023098,213.4207943
ENSMUSG00000044155,1462.55704,1488.957202,1055.057132,1237.582032,738.9731575,901.2492531,633.5642929,517.6065339,730.7433309,725.7105302,676.5025582,976.5618164
ENSMUSG00000044156,11.53436152,6.31211249,68.11596923,82.96256279,3499.905508,3533.885153,1538.536101,1354.509893,2588.193598,2635.540824,4269.900406,4712.5036
ENSMUSG00000044162,0.768957434,0,0.74039097,0,225.7787435,277.7105257,154.609854,261.9871384,1265.236478,848.1195353,1538.834523,2110.494522
ENSMUSG00000044167,1345.67551,1453.88991,966.9506067,951.6697285,1059.217191,883.2841517,1154.532279,1143.464698,434.0592297,398.4538023,281.8760659,161.6824199
ENSMUSG00000044201,755.885158,648.7448948,381.3013495,364.7610198,181.560948,148.2120865,145.3668736,146.4580878,181.2428167,159.8811495,75.16695091,991.6521756
ENSMUSG00000044220,2311.486048,2292.699525,1810.255921,1833.404073,893.7354416,769.5051762,932.7007495,792.3291582,510.2504775,432.1787323,202.5331733,258.6918719
ENSMUSG00000044221,2264.579644,1923.791618,2030.89243,2017.841506,2200.170308,2223.181297,1838.512829,1778.419638,1762.788414,1941.057081,2885.575726,2401.522878
ENSMUSG00000044224,516.7393959,500.0595783,532.3411074,578.6810165,520.5640466,723.8438769,559.6204497,635.8646172,752.6771749,437.1750182,1142.12006,282.4052935
ENSMUSG00000044229,157.6362741,249.6791163,242.1078472,242.7169192,748.3526899,618.2989062,629.3629382,521.2452442,849.6478539,1062.95983,2002.364053,1959.59093
ENSMUSG00000044244,27.68246764,26.65114162,22.95212007,33.59640972,163.4718499,133.2411686,57.97869524,151.0064756,65.80153216,48.71378774,411.3302591,0
ENSMUSG00000044252,739.7370519,769.3763779,601.1974676,493.6615306,645.8478004,522.4850321,590.7104747,684.0775281,438.6768811,412.1935886,628.4792284,588.5240086
ENSMUSG00000044254,675.9135848,736.4131238,4511.942571,5068.258381,1599.210269,2012.839902,708.3484071,993.3678999,584.1328996,316.0150846,762.1093634,379.4147455
ENSMUSG00000044258,130.7227638,164.8162706,128.8280288,130.2717928,167.4916495,116.0246131,222.6718006,181.0258352,359.0223948,203.5986513,561.6641609,832.1255213
ENSMUSG00000044279,189.1635289,165.5176164,379.0801766,438.1246084,886.3658091,827.8917557,723.4732841,592.2000942,1972.891552,2217.101878,6030.059839,4775.020802
ENSMUSG00000044288,142.2571254,77.84938737,470.1482659,477.8917873,576.8412408,672.9427562,574.7453267,414.8129692,268.9781929,138.6469343,112.7504264,73.29603037
ENSMUSG00000044294,0,4.909420825,0,0,434.8083221,683.4223987,51.25652768,86.41936858,41.55886242,106.1710759,2.087970859,2.155765599
ENSMUSG00000044308,1327.220532,1609.588685,1774.717155,2243.4174,2106.374984,1747.854656,2677.943503,2858.206906,1601.170616,1550.097707,2158.961868,325.5206055
ENSMUSG00000044309,0,0,37.0195485,5.485128118,8.039599175,8.234004804,97.47142968,181.9355128,314.0002938,375.9705157,244.2925904,165.9939511
ENSMUSG00000044313,75.35782857,56.80901241,232.4827646,417.555378,32.8283633,52.39821239,24.36785742,16.37419615,0,3.747214442,4.175941717,6.467296798
ENSMUSG00000044328,296.8175697,285.4477537,305.7814706,266.7143547,214.3893113,217.8268544,252.0812837,184.6645455,236.6546332,119.9108621,131.5421641,176.7727791
ENSMUSG00000044337,1216.490661,1077.267198,366.4935301,311.2810207,362.4519295,250.0143277,344.5110877,380.2452217,446.757771,594.5580248,210.8850567,510.916447
ENSMUSG00000044338,1998.520372,1778.61303,1970.180371,1957.505097,1143.632983,866.8161421,1267.128586,1199.864707,210.1031378,340.9965142,18.79173773,49.58260878
ENSMUSG00000044339,85.35427522,115.7220623,72.55831505,80.21999873,62.30689361,77.1002268,86.54790739,46.39355576,98.12509182,117.4127192,327.8114248,288.8725903
ENSMUSG00000044340,798.9467744,744.1279279,642.6593619,639.7030668,649.1976334,544.1928629,513.4055477,508.5097583,367.1032847,289.7845835,179.5654938,198.3304351
ENSMUSG00000044345,982.7276012,951.0249484,1222.385491,1246.495365,1595.860436,1541.25599,1809.103346,1611.038966,1195.971707,948.0452538,630.5671993,482.8914942
ENSMUSG00000044348,169.1706356,310.6962037,185.8381334,192.6651251,85.75572453,141.4751734,74.78411415,75.50323781,278.2134956,93.68036105,160.7737561,250.0688095
ENSMUSG00000044349,41.52370146,44.88613326,59.23127759,20.56923044,55.60722763,33.68456511,389.0454478,419.361357,62.33829363,43.71750182,20.87970859,142.2805295
ENSMUSG00000044350,94.58176443,98.1884165,159.9244495,135.7569209,165.4817497,181.8966516,226.0328843,292.006498,287.4487984,212.3421517,181.6534647,303.9629495
ENSMUSG00000044365,1199.573598,1411.107814,222.8576819,198.8358943,178.211115,175.9082844,139.484977,108.2516301,77.34566061,19.98514369,0,51.73837438
ENSMUSG00000044367,306.0450589,354.8809911,377.5993947,241.3456372,111.8844219,107.0420625,156.2903959,87.32904614,248.1987617,217.3384376,296.4918619,178.9285447
ENSMUSG00000044393,862.7702414,1023.964915,1072.826515,1225.240493,4085.456314,4575.861033,5171.86767,4742.149141,4753.872096,5498.412658,2898.103552,3089.212104
ENSMUSG00000044408,1784.750205,1690.944801,1683.649066,1702.44664,1718.464324,1905.797839,1525.932037,1476.406686,3578.679819,3674.768296,8911.459624,9739.748977
ENSMUSG00000044433,426.7713761,400.4684702,598.2359037,741.177937,1183.830979,1462.658672,1199.90691,910.5872415,875.0449365,981.7701838,2008.627966,1474.54367
ENSMUSG00000044442,442.9194822,485.3313159,426.4651987,434.6964034,503.144915,501.5257471,291.5740181,334.7613435,487.1622206,532.1044507,734.9657422,760.9852565
ENSMUSG00000044447,216.8459965,244.0683496,283.5697415,285.2266621,606.9897377,595.0939836,1045.297056,1027.935647,427.1327526,488.3869489,636.8311118,310.4302463
ENSMUSG00000044452,1901.631735,2407.018896,1573.330811,1458.358438,944.6529031,943.167823,857.9166354,659.5162339,260.897303,510.8702356,273.5241825,390.1935735
ENSMUSG00000044456,830.4740292,810.0544362,749.2756615,778.2025517,602.2999715,434.9051628,387.3649059,395.7097403,122.3677616,108.6692188,39.67144631,45.27107758
ENSMUSG00000044461,968.1174099,573.7008907,574.5433926,668.4999894,327.6136664,300.9154483,448.7046849,387.5226423,1281.398258,1418.945202,937.4989155,1043.39055
ENSMUSG00000044465,679.758372,758.1548446,758.9007442,630.1040926,1442.438085,899.0036154,1315.864301,1338.135697,631.4638262,870.602822,912.4432652,1705.210589
ENSMUSG00000044468,302.9692292,537.2309074,219.1557271,226.2615349,248.5576078,239.5346852,167.2139182,209.2258397,192.7869451,159.8811495,169.1256395,109.9440456
ENSMUSG00000044469,196.8531032,237.7562371,213.9729903,254.3728165,210.3695117,270.9736126,214.2690911,206.496807,297.838514,450.9148045,853.9800811,368.6359175
ENSMUSG00000044475,703.5960525,698.5404488,632.2938883,660.9579382,669.9665979,665.4572973,552.0580112,498.5033051,928.1479274,1071.70333,1403.116417,1334.418906
ENSMUSG00000044477,2461.432748,2405.616204,1699.937667,1895.797406,2004.540061,2009.845718,1922.539923,1697.458334,1727.001616,1672.506713,1304.981787,1642.693387
ENSMUSG00000044496,764.3436898,690.1242989,934.373404,917.3876777,1552.312607,1699.199173,1346.954326,1490.05185,1892.082653,1682.499284,3086.020929,1838.868056
ENSMUSG00000044501,264.5213574,169.0243456,173.251487,190.6082021,178.8810816,168.4228255,157.9709378,78.2322705,520.6401931,412.1935886,1098.272672,795.4775061
ENSMUSG00000044502,1357.978829,1288.372294,948.4408325,998.9789585,736.2932911,728.3351522,677.2583821,665.8839768,1303.332102,1373.978629,1843.678268,1580.176184
ENSMUSG00000044528,279.9005061,272.1221829,236.1847194,151.5266643,89.10555752,95.06532819,116.7976614,104.6129199,47.33092664,37.47214442,2.087970859,2.155765599
ENSMUSG00000044533,35297.45311,37320.71577,33073.26463,35534.71687,30484.82014,31042.19811,26200.48835,23777.15217,45354.57185,50382.54724,80386.87805,68135.12753
ENSMUSG00000044548,3228.852267,3051.555716,1856.900553,1738.785613,949.3426693,923.7056298,957.9088779,924.232405,234.3458075,194.855151,121.1023098,51.73837438
ENSMUSG00000044562,655.9206916,547.7510949,573.8030017,567.0251192,421.4089901,238.0375934,296.6156438,346.5871519,160.4633855,103.6729329,31.31956288,30.18071839
ENSMUSG00000044573,2409.143642,2383.173138,1945.007078,1877.970739,1615.289468,1618.356217,1424.259253,1352.690538,2222.244727,1884.848864,2497.213147,2054.444616
ENSMUSG00000044594,4.613744606,2.805383329,4.442345819,2.056923044,0.669966598,0,375.6011126,514.8775012,0,1.249071481,0,0
ENSMUSG00000044600,2103.098583,1741.441701,2136.027948,1919.1092,2368.331924,2413.311953,2166.218498,1894.858366,5026.313527,5404.732297,8272.540541,9560.820432
ENSMUSG00000044617,1201.88047,1252.603656,693.0059478,745.9774241,469.6465851,380.2613128,474.7530842,510.3291134,87.73537622,184.8625791,227.5888236,97.00945196
ENSMUSG00000044626,85.35427522,42.78209576,131.7895926,181.6948689,1565.711939,1681.234072,796.5768563,755.0323781,1802.038451,1928.566366,2100.498684,2617.099437
ENSMUSG00000044627,3559.503964,3637.179486,3018.573984,3102.525592,1887.295906,2179.017089,2330.911603,2065.877748,4664.982307,4405.475112,10091.16316,8284.607198
ENSMUSG00000044629,273.7488466,244.7696954,372.4166579,351.0481996,249.2275744,292.6814435,278.9699539,205.5871295,272.4414314,183.6135077,156.5978144,17.24612479
ENSMUSG00000044636,795.8709446,858.4472986,402.0322967,412.7558909,115.2342548,104.0478789,92.42980401,90.9677564,181.2428167,147.3904347,129.4541932,161.6824199
ENSMUSG00000044641,668.2240105,593.338574,613.7841141,687.6979378,797.2602515,618.2989062,434.4200788,569.4581551,391.3459544,604.5505966,212.9730276,364.3243863
ENSMUSG00000044647,241.4526344,183.752608,282.8293505,283.8553801,101.1649563,88.32841517,73.10357226,88.23872371,26.55149543,1.249071481,18.79173773,0
ENSMUSG00000044674,1212.645874,848.6284569,1847.27547,2048.695352,1544.942975,1041.975881,1872.123667,1992.193865,1044.743625,865.6065361,734.9657422,409.5954638
ENSMUSG00000044676,203.7737201,254.5885371,118.4625552,141.9276901,253.247374,273.2192503,263.8450769,174.6580923,136.2207157,157.3830066,68.90303833,88.38638957
ENSMUSG00000044700,1351.058212,1423.030693,959.546697,1103.196393,806.6397839,812.172292,579.7869524,716.8259204,245.889936,112.4164333,144.0699892,226.3553879
ENSMUSG00000044702,329.8827394,263.7060329,219.1557271,239.2887141,58.95706062,51.6496665,74.78411415,106.432275,185.860468,6.245357403,190.0053481,209.1092631
ENSMUSG00000044707,655.9206916,666.9798864,492.359995,520.4015302,166.1517163,141.4751734,121.8392871,90.05807883,94.66185329,34.97400146,0,23.71342159
ENSMUSG00000044709,597.4799265,702.7485238,520.4948518,544.3989657,507.1647146,558.4152349,498.2806707,520.3355666,916.6037989,1155.39112,2232.040848,1515.503216
ENSMUSG00000044712,256.0628257,251.0818079,351.6857107,268.0856368,298.1351361,287.4416222,273.0880573,451.2000717,113.1324588,237.3235813,81.43086348,258.6918719
ENSMUSG00000044715,415.2370146,427.1196118,349.4645378,325.679482,544.0128775,594.3454377,448.7046849,486.6774967,730.7433309,896.8333231,1724.663929,1808.687338
ENSMUSG00000044716,9.227489213,14.02691664,20.73094716,20.56923044,81.06595835,97.31096586,84.8673655,139.1806673,160.4633855,412.1935886,139.8940475,282.4052935
ENSMUSG00000044730,633.620926,443.2505659,360.5704023,338.0210203,197.6401464,148.9606324,199.1442141,183.7548679,285.1399727,136.1487914,81.43086348,206.9534975
ENSMUSG00000044734,221.4597411,138.8664748,518.2736789,558.111786,8668.027844,9240.050482,6970.887764,7489.375384,16526.57429,19260.68223,33165.32912,35453.72104
ENSMUSG00000044763,704.3650099,655.0570073,618.9668508,526.5722993,472.3264515,562.9065102,358.7956937,337.4903762,832.3316612,686.9893143,1023.105721,1133.932705
ENSMUSG00000044768,261.4455277,220.9239371,268.7619221,309.9097387,723.5639258,687.9136741,1150.330924,1004.284031,1588.472075,1693.740928,1653.67292,2069.534975
ENSMUSG00000044770,13.84123382,19.6376833,503.4658595,623.9333234,1045.147893,1095.871185,894.048286,838.722714,1403.766019,1502.632991,701.5582085,704.9353509
ENSMUSG00000044783,4640.658117,7674.827441,5863.156091,5332.915813,2594.780634,2105.659592,2885.490427,3435.852159,1320.648295,1407.703559,492.7611226,515.2279782
ENSMUSG00000044786,168.4016781,281.2396787,353.1664926,392.8723015,3814.119842,1756.837207,1106.636835,1452.75507,1126.706937,919.3166097,563.7521318,629.483555
ENSMUSG00000044791,2349.93392,2976.511712,2445.511374,2908.489185,2162.652178,2498.646185,2288.898056,1935.793856,1621.950047,1420.194273,1968.95652,918.3561453
ENSMUSG00000044792,1549.44923,1392.872823,1335.66531,1436.417926,1997.840395,1983.646612,1899.012337,1787.516413,2650.531892,2615.55568,2079.618975,2050.133085
ENSMUSG00000044795,544.4218636,462.1869034,387.2244773,401.0999936,233.8183427,257.4997866,301.6572694,175.5677698,243.5811103,203.5986513,100.2226012,64.67296798
ENSMUSG00000044807,2128.474178,1741.441701,1271.991686,1463.157925,665.2768317,745.5517077,545.3358436,337.4903762,138.5295414,76.19336032,2.087970859,92.69792077
ENSMUSG00000044813,322.193165,366.8038702,399.0707328,397.6717886,631.1085352,721.5982392,385.684364,551.2646038,297.838514,385.9630875,110.6624555,112.0998112
ENSMUSG00000044827,8.458531779,7.013458322,48.12541304,8.913333192,1010.979596,842.8626736,710.028949,623.1291313,1603.479442,1719.971429,1795.654938,2772.314561
ENSMUSG00000044847,642.8484152,743.4265821,504.2062505,657.5297332,368.4816289,326.3660086,248.7201999,242.8839096,325.5444223,380.9668016,920.7951486,530.3183374
ENSMUSG00000044857,763.5747324,868.9674861,707.8137672,639.7030668,938.6232037,787.4702776,721.7927422,782.322705,849.6478539,650.7662414,1204.759185,1332.26314
ENSMUSG00000044860,0.768957434,0,21.47133813,4.113846089,1272.266569,1507.571425,588.1896619,549.4452486,3732.216728,3723.482084,9278.942495,9474.589809
ENSMUSG00000044864,2107.712328,2208.538026,2230.797992,2150.855863,1786.13095,1462.658672,2093.955196,1657.432522,759.603652,760.6845317,599.2476364,321.2090743
ENSMUSG00000044876,855.0806671,692.9296822,459.0424013,567.7107602,361.7819629,382.5069504,357.1151518,400.2581282,517.1769545,390.9593734,697.3822667,769.6083189
ENSMUSG00000044881,135.3365085,190.0647205,191.0208702,250.2589704,288.7556037,385.501134,272.2477863,195.5806763,778.0742575,821.8890342,3104.812667,2683.928171
ENSMUSG00000044894,1226.487108,1211.224252,1003.229764,1199.186135,2256.447502,2689.525387,2246.044237,2340.600372,7965.44863,8758.489222,34591.41321,27647.69381
ENSMUSG00000044906,328.3448245,559.6739741,337.6182823,334.5928152,147.3926515,91.32259873,159.6514796,211.9548724,151.2280827,56.20821663,342.4272208,135.8132327
ENSMUSG00000044921,209.1564222,211.1050955,203.6075167,174.8384588,138.0131192,103.299333,257.1229093,212.86455,144.3016056,171.1227928,56.37521318,125.0344048
ENSMUSG00000044927,749.7334985,923.672461,533.8218893,491.6046076,166.8216829,182.6451975,189.9012337,209.2258397,55.41181656,53.71007367,177.477523,25.86918719
ENSMUSG00000044934,422.9265889,414.4953868,577.5049565,530.6861454,261.2869732,213.335579,505.8431092,538.5291179,416.743037,450.9148045,400.8904048,295.3398871
ENSMUSG00000044949,826.629242,833.9001945,533.0814983,524.5153763,227.7886433,217.8268544,280.6504958,292.006498,168.5442754,187.3607221,10.43985429,19.40189039
ENSMUSG00000044950,1106.529748,1022.562223,906.2385472,873.5066528,574.1613744,339.8398346,492.3987741,416.6323243,340.5517893,283.5392261,164.9496978,245.7572783
ENSMUSG00000044968,615.1659475,568.0901241,208.7902535,174.8384588,324.2638334,300.1669024,340.3097329,292.9161756,359.0223948,291.033655,223.4128819,254.3803407
ENSMUSG00000044986,130.7227638,136.7624373,87.36613445,78.8487167,1368.071793,1637.069864,3109.002498,2902.781107,6955.337391,6696.272208,10988.99063,9496.147464
ENSMUSG00000044991,179.9360397,170.4270372,136.9723294,89.13333192,74.36629237,105.5449707,142.0057898,100.9742096,243.5811103,241.0707958,1398.940475,929.1349733
ENSMUSG00000045005,636.6967557,793.2221362,872.1805626,1078.513316,1301.075133,973.1096586,1099.914668,1097.071142,1053.978927,940.5508249,899.91544,541.0971654
ENSMUSG00000045019,0.768957434,0,2.96156388,1.37128203,47.56762845,66.62058432,380.6427383,201.9484192,1307.949753,1317.770412,2261.27244,1879.827603
ENSMUSG00000045038,715.8993714,845.8230736,659.6883542,655.4728101,677.3362305,644.4980124,786.493605,690.4452711,402.8900829,359.7325864,167.0376687,114.2555768
ENSMUSG00000045039,1960.0725,2403.512167,1905.766357,1981.502533,1419.659221,1153.509218,1449.467381,1546.451859,459.4563123,488.3869489,440.5618511,375.1032143
ENSMUSG00000045045,1400.271488,1449.681835,1069.864952,1162.847161,868.2767109,890.7696106,695.7443429,684.0775281,292.0664498,380.9668016,425.9460551,181.0843103
ENSMUSG00000045071,917.3662193,877.3836361,459.7827923,412.0702499,401.3099922,422.9284286,348.7124424,323.8452128,66.95594501,217.3384376,64.72709661,200.4862007
ENSMUSG00000045078,1895.480076,1775.106301,1636.264043,1901.968175,1715.114491,1586.917289,1164.61553,1219.877613,818.4787071,724.4614588,263.0843282,189.7073727
ENSMUSG00000045092,334.496484,317.0083161,412.3977702,366.8179429,387.9106602,352.5651148,497.4403997,425.7290999,405.1989086,368.4760868,194.1812898,86.23062397
ENSMUSG00000045094,8.458531779,11.92287915,14.06742843,8.227692177,266.646706,339.8398346,215.1093621,315.6581147,152.3824955,244.8180102,204.6211441,109.9440456
ENSMUSG00000045095,524.4289703,501.46227,567.8798739,620.5051184,782.5209864,663.9602055,428.5381822,647.6904256,402.8900829,509.6211641,1240.25469,1562.930059
ENSMUSG00000045098,1451.791636,1748.45516,1425.252617,1241.695878,1623.999033,1608.62512,1376.363809,1241.709875,1067.831882,734.4540306,181.6534647,338.4551991
ENSMUSG00000045100,129.9538064,157.8028122,122.904901,113.1307674,144.0428186,178.1539221,125.2003709,112.8000179,158.1545598,262.3050109,359.1309877,148.7478263
ENSMUSG00000045103,715.8993714,587.0264615,695.2271207,548.5128118,807.9797171,875.0501469,1312.503217,812.3420646,495.2431105,464.6545908,570.0160444,394.5051047
ENSMUSG00000045107,169.1706356,129.0476331,128.8280288,141.242049,221.0889773,300.9154483,138.644706,209.2258397,615.3020464,810.6473909,3031.733687,3022.38337
ENSMUSG00000045128,21613.85557,20698.81954,23767.29053,23705.35244,21856.99029,24534.34013,19032.97719,17064.64142,37412.21148,39107.17899,68264.11925,53434.96191
ENSMUSG00000045136,9160.589916,9283.71478,6140.062313,6730.937842,3093.235783,3775.665476,2451.070348,2020.39387,533.3387344,407.1973027,319.4595414,194.0189039
ENSMUSG00000045140,171.4775079,160.6081956,167.3283592,146.7271772,123.273854,116.0246131,105.0338682,122.8064711,200.867835,291.033655,521.9927146,250.0688095
ENSMUSG00000045160,284.5142507,441.1465284,250.2521478,217.3482017,227.1186767,336.0971052,259.6437222,293.8258532,860.0375695,710.7216725,2271.712294,1515.503216
ENSMUSG00000045176,197.6220606,162.7122331,203.6075167,202.9497404,474.3363513,490.2975588,392.4065316,346.5871519,471.0004408,462.1564478,782.9890719,618.704727
ENSMUSG00000045180,538.2702041,549.8551324,544.1873629,605.421016,607.6597043,476.8237327,428.5381822,483.948464,401.7356701,237.3235813,123.1902807,629.483555
ENSMUSG00000045193,1364.130489,1966.573713,1192.029462,1318.487671,2828.598976,3021.879763,1983.879702,1723.838984,1045.898038,973.0266834,2764.473417,1905.69679
ENSMUSG00000045205,957.3520058,903.3334318,990.6431177,950.9840875,742.3229905,735.0720652,855.3958225,686.8065608,636.0814776,642.022741,258.9083865,519.5395094
ENSMUSG00000045210,1283.389958,1288.372294,1179.442815,1238.267673,1132.913517,1003.80004,908.3328921,860.5549755,693.8021198,711.970744,430.1219969,541.0971654
ENSMUSG00000045211,66.89929679,58.21170407,147.337803,149.4697412,379.2010944,438.6478923,293.25456,338.4000538,178.933991,354.7363005,39.67144631,185.3958415
ENSMUSG00000045215,612.8590752,835.3028861,607.1205953,497.7753767,265.9767394,241.7803229,155.4501249,186.4839006,19.62501836,18.73607221,0,2.155765599
ENSMUSG00000045216,1421.033339,1440.564339,1247.558784,1177.931263,2076.896454,1931.248399,1571.306668,1730.206727,1152.104019,1052.967258,486.49721,360.0128551
ENSMUSG00000045237,385.2476746,342.2567661,299.1179518,337.3353793,313.5443678,414.6944238,305.0183532,295.6452083,826.559597,694.4837432,2056.651296,2114.806053
ENSMUSG00000045248,356.7962496,398.3644327,300.5987338,321.5656359,360.4420297,289.6872599,189.9012337,225.6000359,206.6398993,173.6209358,37.58347545,84.07485837
ENSMUSG00000045251,177.6291673,260.9006496,157.7032766,169.3533306,167.4916495,188.6335646,125.2003709,166.4709942,240.1178718,167.3755784,524.0806855,407.4396982
ENSMUSG00000045252,882.7631347,998.0151192,706.3329853,605.421016,438.158155,505.2684766,386.5246349,516.6968563,208.9487249,206.0967943,175.3895521,170.3054823
ENSMUSG00000045257,99.96446647,80.6547707,82.18339766,97.3610241,20.76896454,44.16420758,61.33977902,90.9677564,202.0222479,151.1376492,463.5295306,340.6109647
ENSMUSG00000045268,401.3957808,297.3706328,177.6938328,139.870767,184.2408144,97.31096586,64.7008628,80.05162563,114.2868717,248.5652246,240.1166487,75.45179597
ENSMUSG00000045273,742.0439242,764.4669571,612.3033321,525.8866583,158.7820837,217.0783085,211.7482783,206.496807,229.7281562,192.357008,538.6964815,314.7417775
ENSMUSG00000045281,485.9810985,532.3214866,304.3006886,318.1374308,753.7124227,791.2130071,242.8383033,254.7097179,247.0443488,166.1265069,386.2746088,301.8071839
ENSMUSG00000045284,246.8353364,257.3939204,188.7996973,206.3779454,169.5015493,169.1713714,135.2836222,144.6387327,55.41181656,52.46100219,45.93535889,0
ENSMUSG00000045287,23.83768047,15.42960831,81.44300669,63.07897336,55.60722763,65.12349254,314.2613336,251.0710077,281.6767342,194.855151,350.7791042,185.3958415
ENSMUSG00000045294,1358.747787,1275.748069,2124.922084,2196.793811,1512.784578,1619.104763,1573.827481,1717.471241,2575.495057,1784.923146,4044.399553,3876.066547
ENSMUSG00000045302,1337.216978,1434.953573,1505.214842,1391.165619,1789.480783,1736.626468,1561.223417,1700.187367,2060.626928,2244.581451,1469.931484,1636.22609
ENSMUSG00000045312,726.6647755,474.8111284,747.7948796,675.3563995,636.468268,537.4559499,994.0405285,888.75498,1837.825249,2035.986513,1240.25469,1414.182233
ENSMUSG00000045314,50.75119067,24.54710413,134.0107656,125.4723057,639.1481344,761.2711714,660.4529632,878.7485268,357.8679819,637.0264551,1133.768176,592.8355398
ENSMUSG00000045316,309.1208886,244.0683496,364.2723572,326.365123,988.2007319,1222.37544,973.0337549,876.9291717,1670.435387,1329.012055,1108.712526,1403.403405
ENSMUSG00000045319,73.8199137,87.66822902,312.4449893,298.9394824,328.283633,247.76869,220.1509877,258.3484282,162.7722111,281.0410831,162.861727,211.2650287
ENSMUSG00000045328,2475.273981,2618.123992,1889.477755,1858.08715,571.481508,578.6259739,831.0279651,785.0517377,101.5883304,568.3275237,480.2332975,457.022307
